organization,location,longitude,latitude,recordingDate,length(s),landFeatures,locationVisitImages
PC,PENP-BS-6,-62.707731,46.44671,2023-07-17 20:19,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-17 19:59,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-17 19:39,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-17 19:19,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-17 18:59,900,,
PC,PENP-1-1,-63.39246,46.49269,2023-07-17 8:37,1800,,
PC,PENP-3-4,-63.08571,46.41564,2023-07-17 8:36,1800,,
PC,PENP-4-5,-62.674625,46.452417,2023-07-17 8:35,1800,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-17 8:15,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-17 7:55,900,,
PC,PENP-1-1,-63.39246,46.49269,2023-07-17 7:37,1800,,
PC,PENP-3-4,-63.08571,46.41564,2023-07-17 7:36,1800,,
PC,PENP-4-5,-62.674625,46.452417,2023-07-17 7:35,1800,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-17 7:35,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-17 7:15,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-17 6:55,900,,
PC,PENP-1-1,-63.39246,46.49269,2023-07-17 6:37,1800,,
PC,PENP-3-4,-63.08571,46.41564,2023-07-17 6:36,1800,,
PC,PENP-4-5,-62.674625,46.452417,2023-07-17 6:35,1800,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-17 6:35,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-17 6:15,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-17 5:55,900,,
PC,PENP-1-1,-63.39246,46.49269,2023-07-17 5:37,1800,,
PC,PENP-3-4,-63.08571,46.41564,2023-07-17 5:36,1800,,
PC,PENP-4-5,-62.674625,46.452417,2023-07-17 5:35,1800,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-17 5:35,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-17 5:15,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-17 4:55,900,,
PC,PENP-1-1,-63.39246,46.49269,2023-07-17 4:37,1800,,
PC,PENP-3-4,-63.08571,46.41564,2023-07-17 4:36,1800,,
PC,PENP-4-5,-62.674625,46.452417,2023-07-17 4:35,1800,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-17 4:35,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-17 4:15,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-16 22:40,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-16 22:20,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-16 22:00,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-16 21:40,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-16 21:20,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-16 21:00,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-16 20:40,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-16 20:20,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-16 20:00,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-16 19:40,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-16 19:20,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-16 19:00,900,,
PC,PENP-1-1,-63.39246,46.49269,2023-07-16 8:36,1800,,
PC,PENP-3-4,-63.08571,46.41564,2023-07-16 8:35,1800,,
PC,PENP-4-5,-62.674625,46.452417,2023-07-16 8:34,1800,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-16 8:14,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-16 7:54,900,,
PC,PENP-1-1,-63.39246,46.49269,2023-07-16 7:36,1800,,
PC,PENP-3-4,-63.08571,46.41564,2023-07-16 7:35,1800,,
PC,PENP-4-5,-62.674625,46.452417,2023-07-16 7:34,1800,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-16 7:34,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-16 7:14,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-16 6:54,900,,
PC,PENP-1-1,-63.39246,46.49269,2023-07-16 6:36,1800,,
PC,PENP-3-4,-63.08571,46.41564,2023-07-16 6:35,1800,,
PC,PENP-4-5,-62.674625,46.452417,2023-07-16 6:34,1800,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-16 6:34,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-16 6:14,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-16 5:54,900,,
PC,PENP-1-1,-63.39246,46.49269,2023-07-16 5:36,1800,,
PC,PENP-3-4,-63.08571,46.41564,2023-07-16 5:35,1800,,
PC,PENP-4-5,-62.674625,46.452417,2023-07-16 5:34,1800,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-16 5:34,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-16 5:14,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-16 4:54,900,,
PC,PENP-1-1,-63.39246,46.49269,2023-07-16 4:36,1800,,
PC,PENP-3-4,-63.08571,46.41564,2023-07-16 4:35,1800,,
PC,PENP-4-5,-62.674625,46.452417,2023-07-16 4:34,1800,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-16 4:34,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-16 4:14,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-15 22:40,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-15 22:20,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-15 22:00,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-15 21:40,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-15 21:20,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-15 21:00,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-15 20:40,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-15 20:20,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-15 20:00,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-15 19:40,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-15 19:20,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-15 19:00,900,,
PC,PENP-1-1,-63.39246,46.49269,2023-07-15 8:35,1800,,
PC,PENP-3-4,-63.08571,46.41564,2023-07-15 8:34,1800,,
PC,PENP-4-5,-62.674625,46.452417,2023-07-15 8:33,1800,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-15 8:13,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-15 7:53,900,,
PC,PENP-1-1,-63.39246,46.49269,2023-07-15 7:35,1800,,
PC,PENP-3-4,-63.08571,46.41564,2023-07-15 7:34,1800,,
PC,PENP-4-5,-62.674625,46.452417,2023-07-15 7:33,1800,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-15 7:33,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-15 7:13,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-15 6:53,900,,
PC,PENP-1-1,-63.39246,46.49269,2023-07-15 6:35,1800,,
PC,PENP-3-4,-63.08571,46.41564,2023-07-15 6:34,1800,,
PC,PENP-4-5,-62.674625,46.452417,2023-07-15 6:33,1800,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-15 6:33,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-15 6:13,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-15 5:53,900,,
PC,PENP-1-1,-63.39246,46.49269,2023-07-15 5:35,1800,,
PC,PENP-3-4,-63.08571,46.41564,2023-07-15 5:34,1800,,
PC,PENP-4-5,-62.674625,46.452417,2023-07-15 5:33,1800,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-15 5:33,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-15 5:13,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-15 4:53,900,,
PC,PENP-1-1,-63.39246,46.49269,2023-07-15 4:35,1800,,
PC,PENP-3-4,-63.08571,46.41564,2023-07-15 4:34,1800,,
PC,PENP-4-5,-62.674625,46.452417,2023-07-15 4:33,1800,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-15 4:33,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-15 4:13,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-14 22:41,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-14 22:21,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-14 22:01,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-14 21:41,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-14 21:21,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-14 21:01,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-14 20:41,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-14 20:21,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-14 20:01,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-14 19:41,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-14 19:21,900,,
PC,PENP-BS-6,-62.707731,46.44671,2023-07-14 19:01,900,,
PC,PENP-1-1,-63.39246,46.49269,2023-07-14 8:34,1800,,
PC,PENP-3-4,-63.08571,46.41564,2023-07-14 8:33,1800,,
PC,PENP-4-5,-62.674625,46.452417,2023-07-14 8:32,1800,,
PC,PENP-1-1,-63.39246,46.49269,2023-07-14 7:34,1800,,
PC,PENP-3-4,-63.08571,46.41564,2023-07-14 7:33,1800,,
PC,PENP-4-5,-62.674625,46.452417,2023-07-14 7:32,1800,,
PC,PENP-1-1,-63.39246,46.49269,2023-07-14 6:34,1800,,
PC,PENP-3-4,-63.08571,46.41564,2023-07-14 6:33,1800,,
PC,PENP-4-5,-62.674625,46.452417,2023-07-14 6:32,1800,,
PC,PENP-1-1,-63.39246,46.49269,2023-07-14 5:34,1800,,
PC,PENP-3-4,-63.08571,46.41564,2023-07-14 5:33,1800,,
PC,PENP-4-5,-62.674625,46.452417,2023-07-14 5:32,1800,,
PC,PENP-1-1,-63.39246,46.49269,2023-07-14 4:34,1800,,
PC,PENP-3-4,-63.08571,46.41564,2023-07-14 4:33,1800,,
PC,PENP-4-5,-62.674625,46.452417,2023-07-14 4:32,1800,,
PC,PENP-1-1,-63.39246,46.49269,2023-07-13 8:34,1800,,
PC,PENP-3-4,-63.08571,46.41564,2023-07-13 8:33,1800,,
PC,PENP-4-5,-62.674625,46.452417,2023-07-13 8:31,1800,,
PC,PENP-1-1,-63.39246,46.49269,2023-07-13 7:34,1800,,
PC,PENP-3-4,-63.08571,46.41564,2023-07-13 7:33,1800,,
PC,PENP-4-5,-62.674625,46.452417,2023-07-13 7:31,1800,,
PC,PENP-1-1,-63.39246,46.49269,2023-07-13 6:34,1800,,
PC,PENP-3-4,-63.08571,46.41564,2023-07-13 6:33,1800,,
PC,PENP-4-5,-62.674625,46.452417,2023-07-13 6:31,1800,,
PC,PENP-1-1,-63.39246,46.49269,2023-07-13 5:34,1800,,
PC,PENP-3-4,-63.08571,46.41564,2023-07-13 5:33,1800,,
PC,PENP-4-5,-62.674625,46.452417,2023-07-13 5:31,1800,,
PC,PENP-1-1,-63.39246,46.49269,2023-07-13 4:34,1800,,
PC,PENP-3-4,-63.08571,46.41564,2023-07-13 4:33,1800,,
PC,PENP-4-5,-62.674625,46.452417,2023-07-13 4:31,1800,,
PC,PENP-1-1,-63.39246,46.49269,2023-07-12 8:33,1800,,
PC,PENP-3-4,-63.08571,46.41564,2023-07-12 8:32,1800,,
PC,PENP-4-5,-62.674625,46.452417,2023-07-12 8:30,1800,,
PC,PENP-1-1,-63.39246,46.49269,2023-07-12 7:33,1800,,
PC,PENP-3-4,-63.08571,46.41564,2023-07-12 7:32,1800,,
PC,PENP-4-5,-62.674625,46.452417,2023-07-12 7:30,1800,,
PC,PENP-1-1,-63.39246,46.49269,2023-07-12 6:33,1800,,
PC,PENP-3-4,-63.08571,46.41564,2023-07-12 6:32,1800,,
PC,PENP-4-5,-62.674625,46.452417,2023-07-12 6:30,1800,,
PC,PENP-1-1,-63.39246,46.49269,2023-07-12 5:33,1800,,
PC,PENP-3-4,-63.08571,46.41564,2023-07-12 5:32,1800,,
PC,PENP-4-5,-62.674625,46.452417,2023-07-12 5:30,1800,,
PC,PENP-1-1,-63.39246,46.49269,2023-07-12 4:33,1800,,
PC,PENP-3-4,-63.08571,46.41564,2023-07-12 4:32,1800,,
PC,PENP-4-5,-62.674625,46.452417,2023-07-12 4:30,1800,,
PC,PENP-1-1,-63.39246,46.49269,2023-07-11 8:32,1800,,
PC,PENP-3-4,-63.08571,46.41564,2023-07-11 8:31,1800,,
PC,PENP-4-5,-62.674625,46.452417,2023-07-11 8:29,1800,,
PC,PENP-1-1,-63.39246,46.49269,2023-07-11 7:32,1800,,
PC,PENP-3-4,-63.08571,46.41564,2023-07-11 7:31,1800,,
PC,PENP-4-5,-62.674625,46.452417,2023-07-11 7:29,1800,,
PC,PENP-1-1,-63.39246,46.49269,2023-07-11 6:32,1800,,
PC,PENP-3-4,-63.08571,46.41564,2023-07-11 6:31,1800,,
PC,PENP-4-5,-62.674625,46.452417,2023-07-11 6:29,1800,,
PC,PENP-1-1,-63.39246,46.49269,2023-07-11 5:32,1800,,
PC,PENP-3-4,-63.08571,46.41564,2023-07-11 5:31,1800,,
PC,PENP-4-5,-62.674625,46.452417,2023-07-11 5:29,1800,,
PC,PENP-1-1,-63.39246,46.49269,2023-07-11 4:32,1800,,
PC,PENP-3-4,-63.08571,46.41564,2023-07-11 4:31,1800,,
PC,PENP-4-5,-62.674625,46.452417,2023-07-11 4:29,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-07-07 8:28,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-07-07 8:28,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-07-07 8:26,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-07-07 8:26,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-07-07 7:28,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-07-07 7:28,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-07-07 7:26,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-07-07 7:26,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-07-07 6:28,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-07-07 6:28,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-07-07 6:26,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-07-07 6:26,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-07-07 5:28,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-07-07 5:28,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-07-07 5:26,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-07-07 5:26,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-07-07 4:28,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-07-07 4:28,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-07-07 4:26,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-07-07 4:26,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-07-06 8:27,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-07-06 8:27,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-07-06 8:25,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-07-06 8:25,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-07-06 7:27,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-07-06 7:27,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-07-06 7:25,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-07-06 7:25,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-07-06 6:27,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-07-06 6:27,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-07-06 6:25,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-07-06 6:25,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-07-06 5:27,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-07-06 5:27,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-07-06 5:25,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-07-06 5:25,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-07-06 4:27,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-07-06 4:27,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-07-06 4:25,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-07-06 4:25,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-07-05 8:27,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-07-05 8:26,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-07-05 8:24,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-07-05 8:24,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-07-05 7:27,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-07-05 7:26,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-07-05 7:24,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-07-05 7:24,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-07-05 6:27,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-07-05 6:26,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-07-05 6:24,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-07-05 6:24,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-07-05 5:27,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-07-05 5:26,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-07-05 5:24,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-07-05 5:24,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-07-05 4:27,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-07-05 4:26,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-07-05 4:24,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-07-05 4:24,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-07-04 8:26,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-07-04 8:25,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-07-04 8:24,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-07-04 8:24,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-07-04 7:26,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-07-04 7:25,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-07-04 7:24,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-07-04 7:24,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-07-04 6:26,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-07-04 6:25,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-07-04 6:24,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-07-04 6:24,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-07-04 5:26,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-07-04 5:25,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-07-04 5:24,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-07-04 5:24,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-07-04 4:26,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-07-04 4:25,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-07-04 4:24,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-07-04 4:24,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-07-03 8:25,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-07-03 8:25,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-07-03 8:23,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-07-03 8:23,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-07-03 7:25,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-07-03 7:25,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-07-03 7:23,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-07-03 7:23,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-07-03 6:25,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-07-03 6:25,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-07-03 6:23,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-07-03 6:23,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-07-03 5:25,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-07-03 5:25,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-07-03 5:23,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-07-03 5:23,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-07-03 4:25,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-07-03 4:25,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-07-03 4:23,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-07-03 4:23,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-07-02 8:25,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-07-02 8:24,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-07-02 8:23,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-07-02 8:22,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-07-02 7:25,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-07-02 7:24,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-07-02 7:23,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-07-02 7:22,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-07-02 6:25,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-07-02 6:24,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-07-02 6:23,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-07-02 6:22,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-07-02 5:25,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-07-02 5:24,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-07-02 5:23,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-07-02 5:22,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-07-02 4:25,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-07-02 4:24,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-07-02 4:23,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-07-02 4:22,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-07-01 8:24,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-07-01 8:24,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-07-01 8:22,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-07-01 8:22,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-07-01 7:24,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-07-01 7:24,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-07-01 7:22,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-07-01 7:22,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-07-01 6:24,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-07-01 6:24,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-07-01 6:22,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-07-01 6:22,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-07-01 5:24,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-07-01 5:24,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-07-01 5:22,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-07-01 5:22,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-07-01 4:24,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-07-01 4:24,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-07-01 4:22,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-07-01 4:22,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-06-30 8:24,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-06-30 8:23,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-06-30 8:21,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-06-30 8:21,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-06-30 7:24,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-06-30 7:23,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-06-30 7:21,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-06-30 7:21,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-06-30 6:24,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-06-30 6:23,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-06-30 6:21,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-06-30 6:21,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-06-30 5:24,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-06-30 5:23,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-06-30 5:21,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-06-30 5:21,1800,,
PC,PENP-2-3,-63.24929,46.43868,2023-06-30 4:24,1800,,
PC,PENP-3-2,-63.09174,46.41328,2023-06-30 4:23,1800,,
PC,PENP-4-2,-62.68512,46.44844,2023-06-30 4:21,1800,,
PC,PENP-4-4,-62.69656,46.44566,2023-06-30 4:21,1800,,
PC,PENP-3-1,-63.08163,46.40964,2023-06-26 8:21,1800,,
PC,PENP-4-3,-62.65111,46.45103,2023-06-26 8:19,1800,,
PC,PENP-3-1,-63.08163,46.40964,2023-06-26 7:21,1800,,
PC,PENP-4-3,-62.65111,46.45103,2023-06-26 7:19,1800,,
PC,PENP-3-1,-63.08163,46.40964,2023-06-26 6:21,1800,,
PC,PENP-4-3,-62.65111,46.45103,2023-06-26 6:19,1800,,
PC,PENP-3-1,-63.08163,46.40964,2023-06-26 5:21,1800,,
PC,PENP-4-3,-62.65111,46.45103,2023-06-26 5:19,1800,,
PC,PENP-3-1,-63.08163,46.40964,2023-06-26 4:21,1800,,
PC,PENP-4-3,-62.65111,46.45103,2023-06-26 4:19,1800,,
PC,PENP-3-1,-63.08163,46.40964,2023-06-25 8:21,1800,,
PC,PENP-4-3,-62.65111,46.45103,2023-06-25 8:19,1800,,
PC,PENP-3-1,-63.08163,46.40964,2023-06-25 7:21,1800,,
PC,PENP-4-3,-62.65111,46.45103,2023-06-25 7:19,1800,,
PC,PENP-3-1,-63.08163,46.40964,2023-06-25 6:21,1800,,
PC,PENP-4-3,-62.65111,46.45103,2023-06-25 6:19,1800,,
PC,PENP-3-1,-63.08163,46.40964,2023-06-25 5:21,1800,,
PC,PENP-4-3,-62.65111,46.45103,2023-06-25 5:19,1800,,
PC,PENP-3-1,-63.08163,46.40964,2023-06-25 4:21,1800,,
PC,PENP-4-3,-62.65111,46.45103,2023-06-25 4:19,1800,,
PC,PENP-3-1,-63.08163,46.40964,2023-06-24 8:20,1800,,
PC,PENP-4-3,-62.65111,46.45103,2023-06-24 8:19,1800,,
