location,recordingDate,method,taskLength,transcriber,species,speciesIndividualNumber,vocalization,abundance,startTime,tagLength,minFreq,maxFreq,internal_tag_id
PENP-1-3, 2021-05-30 03:26:00,1SPM,180,Steve Enid,YRWA,1,Song,1,32.83,1.55,4062.26,8171.21,2312001
PENP-1-3, 2021-05-30 03:26:00,1SPM,180,Steve Enid,RESQ,1,Call,1,120.19,2.36,3408.56,10178.99,2312020
PENP-1-3, 2021-05-30 03:26:00,1SPM,180,Steve Enid,BTNW,1,Song,1,4.7,2.34,4342.41,9151.75,2311998
PENP-1-3, 2021-05-30 03:26:00,1SPM,180,Steve Enid,OVEN,2,Song,1,16.28,3.27,2334.63,8684.82,2311999
PENP-1-3, 2021-05-30 03:26:00,1SPM,180,Steve Enid,UNWO,1,Non-vocal,1,17.54,1.94,186.77,3548.64,2312000
PENP-1-3, 2021-05-30 03:26:00,1SPM,180,Steve Enid,AMCR,1,Call,1,36.03,2.17,280.16,3315.18,2312002
PENP-1-3, 2021-05-30 03:26:00,1SPM,180,Steve Enid,COLO,1,Song,1,38.63,3.55,46.69,2754.86,2312005
PENP-1-3, 2021-05-30 03:26:00,1SPM,180,Steve Enid,OVEN,3,Song,1,61.2,2.78,2988.33,9011.67,2312010
PENP-1-3, 2021-05-30 03:26:00,1SPM,180,Steve Enid,OVEN,4,Song,1,76.4,1.88,2007.78,7610.89,2312013
PENP-1-3, 2021-05-30 03:26:00,1SPM,180,Steve Enid,NOPA,1,Song,1,130.16,1.95,3968.87,9011.67,2312022
PENP-1-3, 2021-05-30 03:26:00,1SPM,180,Steve Enid,MAWA,1,Song,1,153.53,1,2194.55,7003.89,2312026
PENP-1-3, 2021-05-30 03:26:00,1SPM,180,Steve Enid,AMRO,1,Song,1,4.69,2.9,1073.93,4996.11,2311997
PENP-1-3, 2021-05-30 03:26:00,1SPM,180,Steve Enid,OVEN,1,Song,1,1.35,2.61,2474.71,8778.21,2311994
PENP-1-3, 2021-05-30 03:26:00,1SPM,180,Steve Enid,BLBW,1,Song,1,10.6,2.71,4482.49,10459.14,2311995
PENP-1-3, 2021-05-30 03:26:00,1SPM,180,Steve Enid,YBSA,1,Non-vocal,1,8.14,2.29,0,9245.14,2311996
PENP-1-5, 2021-06-30 05:24:00,1SPM,180,Steve Enid,NOPA,2,Song,1,5.68,1.83,4015.56,8124.51,2314285
PENP-1-5, 2021-06-30 05:24:00,1SPM,180,Steve Enid,BHVI,1,Song,1,13.78,1.33,1260.7,6256.81,2314286
PENP-1-5, 2021-06-30 05:24:00,1SPM,180,Steve Enid,BHVI,2,Song,1,24.29,1.54,1120.62,5556.42,2314288
PENP-1-5, 2021-06-30 05:24:00,1SPM,180,Steve Enid,AMRO,1,Call,1,0.38,2.25,1214.01,11299.61,2314121
PENP-1-5, 2021-06-30 05:24:00,1SPM,180,Steve Enid,NOPA,1,Song,1,2.96,2.18,3688.72,8264.59,2314122
PENP-1-5, 2021-06-30 05:24:00,1SPM,180,Steve Enid,BLBW,1,Song,1,112.94,2.09,3782.1,9898.83,2314307
PENP-1-5, 2021-06-30 05:24:00,1SPM,180,Steve Enid,AMRO,2,Call,1,95.53,1.72,1307.39,8778.21,2314298
PENP-1-5, 2021-06-30 05:24:00,1SPM,180,Steve Enid,OVEN,1,Song,1,97.36,1.39,1961.09,8264.59,2314300
PENP-1-5, 2021-06-30 05:24:00,1SPM,180,Steve Enid,BTNW,1,Song,1,105.89,1.89,1634.24,7937.74,2314302
PENP-1-5, 2021-06-30 05:24:00,1SPM,180,Steve Enid,YBSA,1,Call,1,166.68,1.55,653.7,11252.92,2314313
PENP-1-3, 2021-05-26 02:29:00,1SPM,180,Steve Enid,BTBW,4,Song,1,125.39,2.02,3501.95,9011.67,2313758
PENP-1-3, 2021-05-26 02:29:00,1SPM,180,Steve Enid,BLJA,1,Call,1,28.23,1.6,840.47,6303.5,2313729
PENP-1-3, 2021-05-26 02:29:00,1SPM,180,Steve Enid,OVEN,3,Song,1,87.43,2.53,1774.32,10926.07,2313744
PENP-1-3, 2021-05-26 02:29:00,1SPM,180,Steve Enid,GCKI,2,Song,1,127.98,1.86,6583.66,10225.68,2313760
PENP-1-3, 2021-05-26 02:29:00,1SPM,180,Steve Enid,BBWA,1,Song,1,152.18,1.67,4669.26,9665.37,2313765
PENP-1-3, 2021-05-26 02:29:00,1SPM,180,Steve Enid,YBSA,1,Non-vocal,1,170.58,2.33,233.46,3782.1,2313769
PENP-1-3, 2021-05-26 02:29:00,1SPM,180,Steve Enid,AMRO,2,Song,1,90.3,2.58,793.77,4482.49,2313748
PENP-1-3, 2021-05-26 02:29:00,1SPM,180,Steve Enid,EAWP,1,Song,1,2.4,1.39,2614.79,6396.89,2313700
PENP-1-3, 2021-05-26 02:29:00,1SPM,180,Steve Enid,GCKI,1,Song,1,35.28,1.72,6910.51,10272.37,2313712
PENP-1-3, 2021-05-26 02:29:00,1SPM,180,Steve Enid,OVEN,1,Song,1,7.78,2.95,1587.55,10412.45,2313701
PENP-1-3, 2021-05-26 02:29:00,1SPM,180,Steve Enid,BAWW,1,Song,1,11.2,2.06,5836.58,10505.84,2313702
PENP-1-3, 2021-05-26 02:29:00,1SPM,180,Steve Enid,NOPA,1,Song,1,13.53,2.28,2147.86,9198.44,2313704
PENP-1-3, 2021-05-26 02:29:00,1SPM,180,Steve Enid,MAWA,1,Song,1,15.96,1.68,1961.09,8731.52,2313706
PENP-1-3, 2021-05-26 02:29:00,1SPM,180,Steve Enid,NOPA,2,Song,1,19.14,1.3,3081.71,8591.44,2313709
PENP-1-3, 2021-05-26 02:29:00,1SPM,180,Steve Enid,BCCH,1,Song,1,4.14,1.84,1540.86,6023.35,2313710
PENP-1-3, 2021-05-26 02:29:00,1SPM,180,Steve Enid,NOPA,3,Song,1,45.21,1.84,3501.95,8451.36,2313715
PENP-1-3, 2021-05-26 02:29:00,1SPM,180,Steve Enid,OVEN,2,Song,1,56.64,2.14,2147.86,7564.2,2313719
PENP-1-3, 2021-05-26 02:29:00,1SPM,180,Steve Enid,AMRO,1,Song,1,51.29,2.66,1400.78,5042.8,2313717
PENP-1-3, 2021-05-26 02:29:00,1SPM,180,Steve Enid,YRWA,1,Song,1,0.15,1.76,2614.79,7424.12,2313708
PENP-1-1, 2021-06-11 03:20:00,1SPM,180,Steve Enid,AMRO,1,Song,1,13.19,2.55,933.85,4949.42,2310368
PENP-1-1, 2021-06-11 03:20:00,1SPM,180,Steve Enid,AMRE,1,Song,1,2.23,1.86,3081.71,8918.29,2310358
PENP-1-1, 2021-06-11 03:20:00,1SPM,180,Steve Enid,AMRE,2,Song,1,8.63,1.38,3128.4,9198.44,2310359
PENP-1-1, 2021-06-11 03:20:00,1SPM,180,Steve Enid,YEWA,1,Song,1,10.38,1.87,3315.18,8918.29,2310364
PENP-1-1, 2021-06-11 03:20:00,1SPM,180,Steve Enid,ALFL,1,Song,1,4.66,1.08,1214.01,8591.44,2310366
PENP-1-1, 2021-06-11 03:20:00,1SPM,180,Steve Enid,BAOR,1,Song,1,34.7,1.79,1634.24,6536.96,2310373
PENP-1-1, 2021-06-11 03:20:00,1SPM,180,Steve Enid,REVI,2,Song,1,25.26,1.59,1494.16,7190.66,2310375
PENP-1-1, 2021-06-11 03:20:00,1SPM,180,Steve Enid,AMRE,3,Song,1,36.19,1.52,2101.17,9151.75,2310377
PENP-1-1, 2021-06-11 03:20:00,1SPM,180,Steve Enid,AMCR,1,Song,1,49.98,3.08,46.69,2381.32,2310379
PENP-1-1, 2021-06-11 03:20:00,1SPM,180,Steve Enid,COYE,1,Song,1,54.51,1.75,1634.24,8171.21,2310380
PENP-1-1, 2021-06-11 03:20:00,1SPM,180,Steve Enid,RNEP,1,Song,1,89.99,2.44,93.39,2521.4,2310389
PENP-1-1, 2021-06-11 03:20:00,1SPM,180,Steve Enid,AMRE,4,Song,1,97.89,1.41,3922.18,8591.44,2310391
PENP-1-1, 2021-06-11 03:20:00,1SPM,180,Steve Enid,AMCR,2,Song,1,150.78,2.9,233.46,2521.4,2310398
PENP-1-1, 2021-06-11 03:20:00,1SPM,180,Steve Enid,SOSP,1,Song,1,115.33,3.76,1680.93,10085.6,2310393
PENP-1-1, 2021-06-11 03:20:00,1SPM,180,Steve Enid,EAWP,1,Song,1,6.16,1.9,2428.02,6583.66,2310348
PENP-1-1, 2021-06-11 03:20:00,1SPM,180,Steve Enid,REVI,1,Song,1,0.75,3.41,887.16,5276.26,2310353
PENP-1-3, 2021-05-31 05:25:00,1SPM,180,Steve Enid,BAWW,1,Song,1,1.13,2.57,5276.26,9992.22,2268914
PENP-1-3, 2021-05-31 05:25:00,1SPM,180,Steve Enid,BLBW,1,Song,1,6.9,2.05,4435.8,10879.38,2268915
PENP-1-3, 2021-05-31 05:25:00,1SPM,180,Steve Enid,OVEN,1,Song,1,4.93,2.67,2754.86,9431.91,2268916
PENP-1-3, 2021-05-31 05:25:00,1SPM,180,Steve Enid,AMRO,1,Song,1,2.75,2.35,1587.55,4482.49,2268918
PENP-1-3, 2021-05-31 05:25:00,1SPM,180,Steve Enid,AMRO,2,Call,1,9.58,2,1447.47,7424.12,2268919
PENP-1-3, 2021-05-31 05:25:00,1SPM,180,Steve Enid,AMCR,1,Call,1,4.4,3.44,93.39,2521.4,2268917
PENP-1-3, 2021-05-31 05:25:00,1SPM,180,Steve Enid,NOPA,1,Song,1,13.94,2.36,1914.4,9198.44,2268920
PENP-1-3, 2021-05-31 05:25:00,1SPM,180,Steve Enid,NOPA,2,Song,1,16.95,1.63,3595.33,8357.98,2268922
PENP-1-3, 2021-05-31 05:25:00,1SPM,180,Steve Enid,OVEN,2,Song,1,8.36,1.6,2147.86,5976.65,2268926
PENP-1-3, 2021-05-31 05:25:00,1SPM,180,Steve Enid,YRWA,1,Song,1,19.63,1.47,3455.25,7424.12,2268923
PENP-1-3, 2021-05-31 05:25:00,1SPM,180,Steve Enid,NOPA,3,Song,1,49.9,1.84,4015.56,8498.05,2268938
PENP-1-3, 2021-05-31 05:25:00,1SPM,180,Steve Enid,LITF,1,Non-vocal,1,112.81,2.39,326.85,3922.18,2268958
PENP-1-3, 2021-05-31 05:25:00,1SPM,180,Steve Enid,MAWA,1,Song,1,54.33,1.17,2848.25,7190.66,2268942
PENP-1-3, 2021-05-31 05:25:00,1SPM,180,Steve Enid,BRCR,1,Call,1,163.43,1.51,6396.89,10459.14,2268971
PENP-1-3, 2021-05-31 05:25:00,1SPM,180,Steve Enid,AMRO,3,Song,1,152.64,2.99,887.16,4529.18,2268964
PENP-1-3, 2021-05-31 05:25:00,1SPM,180,Steve Enid,AMCR,2,Call,1,61.83,4.02,233.46,2801.56,2268947
PENP-1-3, 2021-05-31 05:25:00,1SPM,180,Steve Enid,OVEN,3,Song,1,65.05,2.55,2801.56,8544.75,2268949
PENP-1-3, 2021-05-31 05:25:00,1SPM,180,Steve Enid,GCKI,1,Song,1,128.7,2.26,6396.89,11439.69,2268961
PENP-1-3, 2021-05-31 05:25:00,1SPM,180,Steve Enid,BLJA,1,Call,1,173.28,1.13,1821.01,10645.91,2268975
PENP-1-2, 2021-05-21 02:33:00,1SPM,180,Steve Enid,AMCR,1,Call,1,8.68,1.93,887.16,10505.84,2311599
PENP-1-2, 2021-05-21 02:33:00,1SPM,180,Steve Enid,LIWI,1,Non-vocal,1,0.35,5.01,2474.71,10178.99,2311602
PENP-1-2, 2021-05-21 02:33:00,1SPM,180,Steve Enid,COYE,1,Song,1,12.43,1.93,2147.86,8404.67,2311605
PENP-1-2, 2021-05-21 02:33:00,1SPM,180,Steve Enid,NOPA,1,Song,1,19.3,2.11,3688.72,9431.91,2311608
PENP-1-2, 2021-05-21 02:33:00,1SPM,180,Steve Enid,AMRE,1,Song,1,25.84,1.65,3408.56,9478.6,2311610
PENP-1-2, 2021-05-21 02:33:00,1SPM,180,Steve Enid,WTSP,1,Song,1,26.58,1.82,2568.09,6910.51,2311612
PENP-1-2, 2021-05-21 02:33:00,1SPM,180,Steve Enid,BTNW,1,Song,1,37.68,1.68,2287.94,8124.51,2311614
PENP-1-2, 2021-05-21 02:33:00,1SPM,180,Steve Enid,MAWA,1,Song,1,40.63,1.36,2194.55,8357.98,2311617
PENP-1-2, 2021-05-21 02:33:00,1SPM,180,Steve Enid,SOSP,1,Song,1,45.65,2.21,1634.24,8731.52,2311632
PENP-1-2, 2021-05-21 02:33:00,1SPM,180,Steve Enid,WTSP,2,Song,1,89.69,3.09,3128.4,6116.73,2311641
PENP-1-2, 2021-05-21 02:33:00,1SPM,180,Steve Enid,CHSP,1,Song,1,92.71,1.87,2474.71,7657.59,2311643
PENP-1-2, 2021-05-21 02:33:00,1SPM,180,Steve Enid,UNKN,2,Call,1,124.91,1.65,653.7,10319.07,2311655
PENP-1-2, 2021-05-21 02:33:00,1SPM,180,Steve Enid,NOFL,1,Call,1,72.14,1.16,2101.17,11252.92,2311637
PENP-1-2, 2021-05-21 02:33:00,1SPM,180,Steve Enid,UNKN,1,Call,1,35.56,2.74,1961.09,8077.82,2311627
PENP-1-2, 2021-05-21 02:33:00,1SPM,180,Steve Enid,CHSP,2,Song,1,97.61,2.08,3175.1,7330.74,2311645
PENP-1-2, 2021-05-21 02:33:00,1SPM,180,Steve Enid,NOPA,2,Song,1,80.95,1.41,3548.64,9338.52,2311640
PENP-1-2, 2021-05-21 02:33:00,1SPM,180,Steve Enid,SWSP,1,Song,1,102.4,2.5,3268.48,7284.05,2311646
PENP-1-2, 2021-05-21 02:33:00,1SPM,180,Steve Enid,AMRO,1,Song,1,140.93,2.23,1680.93,5696.5,2311661
PENP-1-2, 2021-05-21 02:33:00,1SPM,180,Steve Enid,SOSP,2,Song,1,166.11,2.98,2054.47,10178.99,2311664
LXI-1, 2021-07-27 05:47:00,1SPM,180,Steve Enid,WWCR,1,Song,1,48.89,2.6,1494.16,10319.07,2314743
LXI-1, 2021-07-27 05:47:00,1SPM,180,Steve Enid,WWCR,2,Song,1,66.44,2.59,1354.09,9151.75,2314745
LXI-1, 2021-07-27 05:47:00,1SPM,180,Steve Enid,WWCR,3,Song,1,105.68,3.77,1587.55,7750.97,2314746
LXI-1, 2021-07-27 05:47:00,1SPM,180,Steve Enid,CEDW,1,Song,1,130.68,1.3,6070.04,9151.75,2314747
LXI-1, 2021-07-27 05:47:00,1SPM,180,Steve Enid,GCKI,1,Song,1,143.55,1.76,6070.04,10832.68,2314748
LXI-1, 2021-07-27 05:47:00,1SPM,180,Steve Enid,AMCR,1,Call,1,166.79,3.44,186.77,3035.02,2314749
LXI-1, 2021-07-27 05:47:00,1SPM,180,Steve Enid,BCCH,1,Song,1,0.71,3.19,2054.47,9618.68,2314736
LXI-1, 2021-07-27 05:47:00,1SPM,180,Steve Enid,WTSP,1,Call,1,4.65,2.05,2147.86,11859.92,2314737
LXI-1, 2021-07-27 05:47:00,1SPM,180,Steve Enid,BCCH,2,Song,1,7.05,2.56,4108.95,11439.69,2314738
LXI-1, 2021-07-27 05:47:00,1SPM,180,Steve Enid,BCCH,3,Song,1,25.95,2.64,4295.72,10599.22,2314739
LXI-1, 2021-07-27 05:47:00,1SPM,180,Steve Enid,YBSA,1,Non-vocal,1,42.71,2.54,186.77,2661.48,2314741
PENP-3-5, 2021-05-31 05:24:00,1SPM,180,Christopher Moser-Purdy,SOSP,1,Song,1,2.8,2.95,2848.25,9945.53,2587671
PENP-3-5, 2021-05-31 05:24:00,1SPM,180,Christopher Moser-Purdy,SOSP,1,Song,1,61.21,2.88,1634.24,9385.21,2587683
PENP-3-5, 2021-05-31 05:24:00,1SPM,180,Christopher Moser-Purdy,SOSP,1,Song,1,121.61,1.65,2614.79,8451.36,2587699
PENP-3-5, 2021-05-31 05:24:00,1SPM,180,Christopher Moser-Purdy,AMRE,1,Song,1,12.03,1.12,3361.87,7470.82,2587674
PENP-3-5, 2021-05-31 05:24:00,1SPM,180,Christopher Moser-Purdy,AMRE,1,Song,1,149.44,1.11,2474.71,7003.89,2587705
PENP-3-5, 2021-05-31 05:24:00,1SPM,180,Christopher Moser-Purdy,YEWA,1,Song,1,0.01,1.14,3548.64,9151.75,2587668
PENP-3-5, 2021-05-31 05:24:00,1SPM,180,Christopher Moser-Purdy,YEWA,1,Song,1,135.16,1.39,3221.79,8451.36,2587702
PENP-3-5, 2021-05-31 05:24:00,1SPM,180,Christopher Moser-Purdy,YEWA,1,Song,1,66.56,1.4,2848.25,9338.52,2587707
PENP-3-5, 2021-05-31 05:24:00,1SPM,180,Christopher Moser-Purdy,YRWA,1,Song,1,130.75,2.09,3081.71,6536.96,2587701
PENP-3-5, 2021-05-31 05:24:00,1SPM,180,Christopher Moser-Purdy,YRWA,1,Song,1,1.16,1.95,3175.1,8031.13,2587669
PENP-3-5, 2021-05-31 05:24:00,1SPM,180,Christopher Moser-Purdy,YRWA,1,Song,1,62.96,1.54,2661.48,7330.74,2587681
PENP-3-5, 2021-05-31 05:24:00,1SPM,180,Christopher Moser-Purdy,BAEA,1,Call,1,25.09,0.57,2381.32,4622.57,2587680
PENP-3-5, 2021-05-31 05:24:00,1SPM,180,Christopher Moser-Purdy,BAEA,1,Call,1,109.13,1.21,1354.09,3642.02,2587692
PENP-3-5, 2021-05-31 05:24:00,1SPM,180,Christopher Moser-Purdy,YEWA,2,Song,1,71.59,1.74,2147.86,8357.98,2587688
PENP-3-5, 2021-05-31 05:24:00,1SPM,180,Christopher Moser-Purdy,YEWA,2,Song,1,8.83,1.91,2988.33,9151.75,2587673
PENP-3-5, 2021-05-31 05:24:00,1SPM,180,Christopher Moser-Purdy,YEWA,2,Song,1,120.06,0.44,3408.56,8591.44,2587696
PENP-3-5, 2021-05-31 05:24:00,1SPM,180,Christopher Moser-Purdy,COYE,1,Song,1,60.21,2.04,2194.55,7190.66,2587686
PENP-3-5, 2021-05-31 05:24:00,1SPM,180,Christopher Moser-Purdy,COYE,1,Song,1,133.96,1.44,2147.86,6910.51,2587703
PENP-3-5, 2021-05-31 05:24:00,1SPM,180,Christopher Moser-Purdy,UNPA,1,Call,1,58.89,0.87,6490.27,9151.75,2587687
PENP-3-5, 2021-05-31 05:24:00,1SPM,180,Christopher Moser-Purdy,UNPA,1,Call,1,77.34,0.57,3315.18,8311.28,2587690
PENP-3-5, 2021-05-31 05:24:00,1SPM,180,Christopher Moser-Purdy,UNPA,1,Call,1,123.24,0.8,3688.72,8591.44,2587694
PENP-3-5, 2021-05-31 05:24:00,1SPM,180,Christopher Moser-Purdy,RWBL,1,Song,1,73.36,1.3,1587.55,5743.19,2587689
PENP-3-5, 2021-05-31 05:24:00,1SPM,180,Christopher Moser-Purdy,MOBA,1,Non-vocal,1,120.44,4.11,46.69,6630.35,2587700
PENP-3-5, 2021-05-31 05:24:00,1SPM,180,Christopher Moser-Purdy,MOBA,1,Non-vocal,1,0.15,3.61,46.69,5276.26,2587670
PENP-3-5, 2021-05-31 05:24:00,1SPM,180,Christopher Moser-Purdy,MOBA,1,Non-vocal,1,60.34,4.24,46.69,4622.57,2587685
PENP-3-5, 2021-05-31 05:24:00,1SPM,180,Christopher Moser-Purdy,RWBL,2,Call,1,120.73,0.81,2007.78,4622.57,2587697
PENP-3-5, 2021-05-31 05:24:00,1SPM,180,Christopher Moser-Purdy,RWBL,2,Call,1,110.88,1.06,1961.09,4622.57,2587693
PENP-3-5, 2021-05-31 05:24:00,1SPM,180,Christopher Moser-Purdy,AMCR,1,Call,1,136.7,1.31,466.93,2521.4,2587704
PENP-3-5, 2021-05-31 05:24:00,1SPM,180,Christopher Moser-Purdy,SOSP,2,Song,1,64.18,3.16,1774.32,8824.9,2587684
PENP-3-5, 2021-05-31 05:24:00,1SPM,180,Christopher Moser-Purdy,SOSP,2,Song,1,21.25,2.71,2848.25,10225.68,2587675
PENP-3-5, 2021-05-31 05:24:00,1SPM,180,Christopher Moser-Purdy,UNKN,1,Call,1,97.11,1.83,1260.7,5696.5,2587691
PENP-4-1, 2021-06-16 01:18:00,1SPM,180,Bronwyn Robinson,LIWI,1,Non-vocal,1,0.91,5.1,93.39,11393,2308542
PENP-4-1, 2021-06-16 01:18:00,1SPM,180,Bronwyn Robinson,LIWI,1,Non-vocal,1,60.98,5.03,140.08,11299.61,2308543
PENP-4-1, 2021-06-16 01:18:00,1SPM,180,Bronwyn Robinson,MOWI,1,Non-vocal,1,120.91,5.15,46.69,11299.61,2308544
PENP-BS-4, 2021-08-14 17:23:02,1SPM,180,Steve Enid,HETF,1,Non-vocal,1,108.99,9.77,233.46,7190.66,2260973
PENP-BS-4, 2021-08-14 17:23:02,1SPM,180,Steve Enid,DOGG,1,Call,1,150.38,3.9,93.39,3688.72,2260974
PENP-BS-4, 2021-08-14 17:23:02,1SPM,180,Steve Enid,MALL,1,Call,1,0.11,3.1,747.08,3548.64,2260959
PENP-BS-4, 2021-08-14 17:23:02,1SPM,180,Steve Enid,AMRO,1,Call,1,41.6,1.76,1914.4,5649.81,2260968
PENP-BS-4, 2021-08-14 17:23:02,1SPM,180,Steve Enid,LIBA,1,Non-vocal,1,0.58,4.8,4575.88,9478.6,2260962
PENP-BS-4, 2021-08-14 17:23:02,1SPM,180,Steve Enid,LITF,1,Non-vocal,1,13.88,2.98,46.69,2147.86,2260964
PENP-BS-4, 2021-08-14 17:23:02,1SPM,180,Steve Enid,UNPA,1,Call,1,23.78,2.56,7237.35,10599.22,2260966
PENP-BS-4, 2021-08-14 17:23:02,1SPM,180,Steve Enid,MOBA,1,Non-vocal,1,50.24,8.42,513.62,5276.26,2260970
PENP-BS-4, 2021-08-14 17:23:02,1SPM,180,Steve Enid,MOTF,1,Non-vocal,1,75.6,7.48,0,2474.71,2260972
PENP-BS-4, 2021-08-14 17:23:02,1SPM,180,Steve Enid,COTE,1,Call,1,154.45,3.48,980.54,6770.43,2260975
PENP-BS-4, 2021-08-14 17:23:02,1SPM,180,Steve Enid,GRYE,1,Call,1,29.44,2.97,793.77,4389.11,2260967
PENP-BS-4, 2021-08-14 17:23:02,1SPM,180,Steve Enid,CEDW,1,Song,1,48.23,1.02,6303.5,9198.44,2260969
PENP-BS-4, 2021-08-14 17:23:02,1SPM,180,Steve Enid,MALL,2,Call,1,8.54,1.9,840.47,4809.34,2260963
PENP-5-1, 2021-06-25 02:22:00,1SPM,180,Christopher Moser-Purdy,AMRO,1,Song,1,0.35,0.71,607,3968.87,2592817
PENP-5-1, 2021-06-25 02:22:00,1SPM,180,Christopher Moser-Purdy,AMRO,1,Call,1,70.86,2.13,887.16,8264.59,2592837
PENP-5-1, 2021-06-25 02:22:00,1SPM,180,Christopher Moser-Purdy,AMRO,1,Call,1,121.16,1.34,700.39,8451.36,2592846
PENP-5-1, 2021-06-25 02:22:00,1SPM,180,Christopher Moser-Purdy,AMRO,2,Song,1,60.2,2.6,1774.32,4155.64,2592833
PENP-5-1, 2021-06-25 02:22:00,1SPM,180,Christopher Moser-Purdy,AMRO,2,Song,1,7.09,1.22,1167.32,4622.57,2592824
PENP-5-1, 2021-06-25 02:22:00,1SPM,180,Christopher Moser-Purdy,AMRO,2,Song,1,163.56,4.09,1634.24,4622.57,2592851
PENP-5-1, 2021-06-25 02:22:00,1SPM,180,Christopher Moser-Purdy,LIWI,1,Non-vocal,1,0.29,4.61,140.08,10879.38,2592818
PENP-5-1, 2021-06-25 02:22:00,1SPM,180,Christopher Moser-Purdy,LIWI,1,Non-vocal,1,60.34,3.79,140.08,2194.55,2592834
PENP-5-1, 2021-06-25 02:22:00,1SPM,180,Christopher Moser-Purdy,LIWI,1,Non-vocal,1,120.39,4.1,46.69,1634.24,2592844
PENP-5-1, 2021-06-25 02:22:00,1SPM,180,Christopher Moser-Purdy,BLJA,1,Call,1,56.06,3,607,8778.21,2592827
PENP-5-1, 2021-06-25 02:22:00,1SPM,180,Christopher Moser-Purdy,BLJA,1,Call,1,121.14,3.91,793.77,10599.22,2592842
PENP-5-1, 2021-06-25 02:22:00,1SPM,180,Christopher Moser-Purdy,BLJA,1,Call,1,62.5,1.85,700.39,8684.82,2592830
PENP-5-1, 2021-06-25 02:22:00,1SPM,180,Christopher Moser-Purdy,DEJU,1,Song,1,0.08,1.08,2147.86,5696.5,2592823
PENP-5-1, 2021-06-25 02:22:00,1SPM,180,Christopher Moser-Purdy,DEJU,1,Song,1,60.1,1.21,1961.09,5369.65,2592828
PENP-5-1, 2021-06-25 02:22:00,1SPM,180,Christopher Moser-Purdy,DEJU,1,Song,1,120.15,1.03,2381.32,5649.81,2592843
PENP-5-1, 2021-06-25 02:22:00,1SPM,180,Christopher Moser-Purdy,HETH,1,Song,1,78.65,1.64,1821.01,6210.12,2592838
PENP-5-1, 2021-06-25 02:22:00,1SPM,180,Christopher Moser-Purdy,RESQ,1,Call,1,113.98,3.87,140.08,10552.53,2592839
PENP-5-1, 2021-06-25 02:22:00,1SPM,180,Christopher Moser-Purdy,RESQ,1,Call,1,150.19,3.81,46.69,10739.3,2592849
PENP-5-1, 2021-06-25 02:22:00,1SPM,180,Christopher Moser-Purdy,SOSP,1,Song,1,34.74,2.72,2381.32,8824.9,2592826
PENP-5-1, 2021-06-25 02:22:00,1SPM,180,Christopher Moser-Purdy,SOSP,1,Song,1,60.75,2.59,1260.7,6583.66,2592831
PENP-5-1, 2021-06-25 02:22:00,1SPM,180,Christopher Moser-Purdy,AMCR,1,Call,1,2.09,0.95,373.54,2194.55,2592819
PENP-5-1, 2021-06-25 02:22:00,1SPM,180,Christopher Moser-Purdy,AMCR,1,Call,1,62.73,1.71,747.08,1821.01,2592835
PENP-5-1, 2021-06-25 02:22:00,1SPM,180,Christopher Moser-Purdy,AMCR,1,Call,1,135,2.26,747.08,2381.32,2592848
PENP-5-1, 2021-06-23 02:21:00,1SPM,180,Steve Enid,AMRO,1,Call,1,2.69,3.46,1634.24,11112.84,2314525
PENP-5-1, 2021-06-23 02:21:00,1SPM,180,Steve Enid,MOWI,1,Non-vocal,1,10.53,4.37,1587.55,9525.29,2314526
PENP-5-1, 2021-06-23 02:21:00,1SPM,180,Steve Enid,WTSP,1,Song,1,36.6,2.66,1587.55,5929.96,2314528
PENP-5-1, 2021-06-23 02:21:00,1SPM,180,Steve Enid,AMCR,1,Call,1,54.69,2.75,607,7470.82,2314530
PENP-5-1, 2021-06-23 02:21:00,1SPM,180,Steve Enid,RESQ,1,Call,1,62.09,3.86,2988.33,10038.91,2314531
PENP-5-1, 2021-06-23 02:21:00,1SPM,180,Steve Enid,RESQ,2,Call,1,89.49,2.42,4482.49,10505.84,2314532
PENP-5-1, 2021-06-23 02:21:00,1SPM,180,Steve Enid,MOWA,1,Song,1,20.46,2.14,1400.78,6256.81,2314527
PENP-BS-1, 2021-05-09 15:32:02,1SPM,180,Christopher Moser-Purdy,CANG,2,Call,1,1,0.39,280.16,6910.51,2588884
PENP-BS-1, 2021-05-09 15:32:02,1SPM,180,Christopher Moser-Purdy,CANG,2,Call,1,61.4,0.46,46.69,6443.58,2588897
PENP-BS-1, 2021-05-09 15:32:02,1SPM,180,Christopher Moser-Purdy,CANG,2,Call,1,120.41,0.38,747.08,7377.43,2588908
PENP-BS-1, 2021-05-09 15:32:02,1SPM,180,Christopher Moser-Purdy,SOSP,3,Song,1,77.44,2.62,1447.47,8591.44,2588901
PENP-BS-1, 2021-05-09 15:32:02,1SPM,180,Christopher Moser-Purdy,SOSP,3,Song,1,125.65,1.93,280.16,6443.58,2588909
PENP-BS-1, 2021-05-09 15:32:02,1SPM,180,Christopher Moser-Purdy,SOSP,3,Song,1,1.94,2.52,1260.7,7750.97,2588883
PENP-BS-1, 2021-05-09 15:32:02,1SPM,180,Christopher Moser-Purdy,SOSP,1,Song,1,55.96,3.85,1680.93,9058.37,2588891
